STATIONID,STREAM_NAME,LAT,LONG,YEAR,MONTH,DAY,AREAsqmi,Regular_IBI,SPEAR_IBI,IBI_Adjusted_Abundance_,SIBI-AIBI,SIBI-RIBI,S_IBI_Total_Taxa_Richness,S_IBI_EPT_Taxa_Richness,S_IBI_Beck's_Index,S_IBI_Hilsenhoff_Biotic_Index,S_IBI_Shannon_Diversity_Index,S_IBI_Percent_Sensitive_Individuals,S_IBI_Total_Individuals_Sampled,A_IBI_Total_Taxa_Richness,A_IBI_EPT_Taxa_Richness,A_IBI_Beck's_Index,A_IBI_Hilsenhoff_Biotic_Index,A_IBI_Shannon_Diversity_Index,A_IBI_Percent_Sensitive_Individuals,A_IBI_Total_Individuals_Sampled,Impaired-0_Attaining-1,Urban,Forested,Agriculture,OpenWaterWetland_,INST_COVER,EPI_SUB,R_IBI_Total_Taxa_Richness,R_IBI_EPT_Taxa_Richness,R_IBI_Beck's_Index,R_IBI_Hilsenhoff_Biotic_Index,R_IBI_Shannon_Diversity_Index,R_IBI_Percent_Sensitive_Individuals,R_IBI_Total_Individuals_Sampled,EMBEDDED,VELO_DEPTH,CHAN_ALT,SED_DEP,FREQ_RIFF,CHAN_FLOW,COND_BANKS,BANK_VEG,GRAZING,RIP_VEG_ZO,HAB_TOTAL,DESIGNATED_USE,IBI_Impairment_Threshold,Impaired-0_Attaining-1
20211220-1400-jeremmille,Unnamed__Tributary_to_Little_Conestoga,40.14102327,-75.96915952,2021,12,20,1.3,31.73613724,31.5691168,28.40875166,3.160365137,-0.167020443,13,2,2,5.393939394,2.009554523,6.060606061,198,13,2,0,6.02020202,2.009554523,1.01010101,198,0,9.295845998,44.88348531,45.71935157,0.101317123,5,9,17,2,0,5.949748744,2.158169247,2.512562814,199,4,15,14,5,13,16,9,15,11,2,118,WWF,63,0
20211221-0900-ablascovic,Little_Swatara_Creek,40.44400442,-76.3302926,2021,12,21,31.9,54.05689413,44.28013155,47.33425215,-3.054120597,-9.776762577,19,7,11,5.251282051,2.083158563,9.230769231,195,19,11,5,4.979487179,2.083158563,17.43589744,195,0,12.25641525,30.74541579,55.3900452,1.608123767,7,8,24,12,8,4.851282051,2.295118122,20,195,6,11,14,3,10,11,5,11,15,12,113,CWF,63,0
20211221-1015-jeremmille,Conestoga_River,40.12969592,-75.97650133,2021,12,21,21.9,31.97074016,25.9500668,30.3414497,-4.391382902,-6.020673362,12,2,0,6.081818182,1.68407406,1.363636364,220,12,4,2,5.4,1.68407406,3.181818182,220,0,23.7693072,38.85376208,35.51019179,1.866738928,16,15,13,4,2,5.331818182,1.745256939,6.363636364,220,10,17,13,9,14,16,14,12,10,7,153,WWF,63,0
20211221-1030-ablascovic,Little_Swatara_Creek,40.43952981,-76.29029236,2021,12,21,24.3,66.71658508,51.81966201,53.5140643,-1.694402289,-14.89692307,22,8,17,5.303738318,2.466178486,11.21495327,214,22,10,4,4.621495327,2.466178486,32.71028037,214,1,11.91055113,39.60973573,47.00240692,1.477306219,9,6,30,13,9,4.205607477,2.79496838,40.65420561,214,8,12,15,5,8,13,5,12,16,15,124,WWF,63,1
20211221-1130-ablascovic,Unnamed__Tributary_to_Little_Swatara_Creek,40.45026193,-76.27059359,2021,12,21,3,42.62899821,31.2614112,30.75727419,0.504137012,-11.36758701,15,3,2,5.492890995,1.776671198,2.843601896,211,15,4,1,5.815165877,1.776671198,1.421800948,211,0,13.3424098,7.022918085,77.79668709,1.837985024,11,9,21,5,5,5.132701422,2.024138362,18.48341232,211,7,10,15,7,9,16,9,15,9,6,123,CWF,63,0
20211221-1145-jeremmille,Conestoga_River,40.14686883,-75.88177047,2021,12,21,19.2,25.0937937,26.88329046,24.08391074,2.799379718,1.789496758,11,1,2,5.523076923,1.710567054,2.051282051,195,11,1,0,6.261538462,1.710567054,0,195,0,31.26973333,41.98766212,23.77714091,2.965463642,8,10,12,1,0,6.220512821,1.730657562,1.538461538,195,5,16,6,5,12,10,5,4,3,3,87,WWF,63,0
20211221-1315-jeremmille,Cedar_Creek,40.12264616,-76.01788539,2021,12,21,1.4,21.98211786,22.18183951,20.37856265,1.803276855,0.199721645,9,1,0,5.146596859,1.146599139,0.523560209,191,9,1,0,5.97382199,1.146599139,0,191,0,31.61451815,29.08635795,39.27409262,0.025031289,5,5,11,1,0,6.020408163,1.247596097,0.510204082,196,3,14,5,5,10,10,3,5,5,3,73,WWF,63,0
20211221-1345-jeremmille,Conestoga_River,40.13785117,-76.0597489,2021,12,21,42.6,40.48672128,36.19425834,39.49871557,-3.304457235,-4.292462945,16,5,3,5.9,2.211943526,5.555555556,180,16,7,2,5.305555556,2.211943526,9.444444444,180,0,19.41085553,29.89059611,49.64163409,1.056914265,12,14,18,6,2,5.316666667,2.343793215,10,180,9,16,11,10,13,15,10,10,7,9,136,WWF,63,0
20211221-1430-jeremmille,Conestoga_River,40.15248837,-76.11577104,2021,12,21,57.4,29.82098271,50.24627406,28.35205949,21.89421457,20.42529135,11,1,5,2.388601036,1.058671919,68.39378238,193,11,2,1,4.616580311,1.058671919,2.07253886,193,0,21.21909764,22.82724239,55.00434864,0.949311323,12,1,12,2,2,4.608247423,1.085510086,2.06185567,194,2,9,9,8,1,12,5,9,11,8,87,WWF,63,0
20211222-0287-WQN,Unnamed__Tributary_to_Lick_Run,40.99910449,-77.64735189,2021,12,22,1,80.31983484,45.49797388,66.86839455,-21.37042067,-34.82186095,20,6,9,4.596330275,2.199838911,11.46788991,218,20,11,18,2.743119266,2.199838911,58.25688073,218,1,0,100,0,0,15,14,23,12,27,1.559633028,2.231129272,85.77981651,218,10,16,17,8,16,14,16,18,18,20,182,HQ-CWF,63,1
20211222-1026-twertz,Laurel_Run,40.953424,-77.53931873,2021,12,22,2.7,84.91182536,64.3741862,64.21836653,0.155819676,-20.53763916,24,13,23,4.220512821,2.49422232,22.05128205,195,24,15,20,4.558974359,2.49422232,22.56410256,195,1,1.277791975,98.60720675,0.02555584,0.089445438,19,17,31,17,32,3.384615385,2.709355613,55.38461538,195,16,20,18,17,20,15,12,13,18,18,203,HQ-CWF,63,1
20211222-1135-tdaley,Stevens_Creek,41.69679371,-75.8905252,2021,12,22,3.4,62.53985039,54.48528041,54.09311353,0.392166881,-8.054569979,19,8,11,3.888888889,2.32492926,35.18518519,216,19,10,7,4.435185185,2.32492926,38.88888889,216,0,8.27043347,40.39249515,49.48242398,1.854647401,14,16,21,11,10,3.666666667,2.342610209,56.94444444,216,13,11,15,13,18,12,8,9,8,8,145,HQ-CWF,63,0
20211222-1220-tdaley,West_Creek,41.70780783,-75.94829998,2021,12,22,2.3,86.1908937,57.12582292,75.08530388,-17.95948096,-29.06507078,20,10,14,3.828571429,2.415468439,27.14285714,210,20,13,21,2.342857143,2.415468439,73.80952381,210,1,7.874748101,39.18772283,51.8989304,1.038598667,14,15,25,15,29,1.89047619,2.502819485,83.33333333,210,15,12,14,15,19,12,14,14,15,15,174,CWF,63,1
20211222-1310-tdaley,Riley_Creek,41.70860878,-75.99870406,2021,12,22,4.5,81.14593165,63.89211835,71.75278774,-7.86066939,-17.2538133,21,9,20,3.170984456,2.384994301,44.04145078,193,21,14,17,3.077720207,2.384994301,67.35751295,193,1,6.924874318,39.41797069,51.19308929,2.464065708,15,16,24,15,27,2.735751295,2.414977462,76.16580311,193,16,13,16,15,19,13,11,12,15,15,176,CWF,63,1
20211222-1355-tdaley,Nick_Creek,41.6681334,-76.00378952,2021,12,22,2.8,64.30184435,53.02553366,51.84149711,1.184036546,-11.27631069,20,8,17,4.538834951,2.282641411,19.90291262,206,20,11,7,4.82038835,2.282641411,25.72815534,206,1,7.766746261,59.88437853,26.44212643,5.906748775,14,12,24,12,15,4.048076923,2.341579055,46.63461538,208,12,10,11,12,18,14,13,11,13,10,150,CWF,63,1
20211222-1440-tdaley,Dority_Creek,41.65517935,-76.0076519,2021,12,22,2.5,83.0609093,58.34058605,68.72511492,-10.38452887,-24.72032325,19,10,17,3.818181818,2.476739473,27.27272727,209,19,14,17,3.181818182,2.476739473,55.50239234,209,1,7.446534398,51.31409431,37.54187065,3.697500644,14,15,24,16,27,2.5215311,2.601508699,73.68421053,209,16,10,16,15,19,13,16,16,16,15,181,CWF,63,1
20211228-1000-jbrancato,Unnamed__Tributary_to_Jackson_Run,41.936718,-79.3202793,2021,12,28,1.5,56.71974458,46.80140154,43.51380149,3.287600048,-9.918343042,16,7,15,4.311111111,1.884005697,16.88888889,225,16,8,6,4.502222222,1.884005697,17.77777778,225,0,5.315203956,62.52163164,28.33127318,3.831891224,16,16,19,9,11,3.813333333,2.157630995,46.22222222,225,13,17,16,12,16,17,12,16,16,13,180,CWF,63,0
20211228-1100-jbrancato,Unnamed__Tributary_to_Jackson_Run,41.93767988,-79.31963654,2021,12,28,1.5,56.04561977,49.91097896,45.39033119,4.520647767,-6.134640813,19,8,15,4.452586207,1.85538859,22.84482759,232,19,9,6,4.206896552,1.85538859,12.93103448,232,0,5.398077397,62.41064826,28.37071728,3.820557062,15,16,22,10,11,4.137931034,2.201585711,32.75862069,232,12,16,12,12,16,17,12,15,14,11,168,CWF,63,0
20211229-1100-smeans,Indian_Camp_Run,41.57040908,-78.40378723,2021,12,29,0.2,78.74743892,59.10049222,60.51079151,-1.410299285,-19.6469467,21,10,18,3.854460094,2.197988674,32.3943662,213,21,11,16,3.708920188,2.197988674,38.02816901,213,1,0,99.14407989,0.855920114,0,13,13,26,16,32,3.23943662,2.326732094,51.17370892,213,16,13,18,10,17,18,15,16,20,17,186,HQ-CWF,63,1
20211229-1200-smeans,Indian_Camp_Run,41.56964475,-78.40374968,2021,12,29,0.6,89.00861316,68.46457186,74.07138722,-5.606815358,-20.5440413,24,12,21,3.583333333,2.561569243,43.05555556,216,24,14,17,2.587962963,2.561569243,61.11111111,216,1,0,99.60809928,0.391900718,0,15,14,27,18,32,2.166666667,2.656114174,70.83333333,216,17,15,17,13,18,18,15,15,20,17,194,HQ-CWF,63,1
20211229-1300-smeans,Indian_Camp_Run,41.55717173,-78.40070806,2021,12,29,1.2,90.30982359,59.64056098,72.73027846,-13.08971748,-30.66926261,24,11,14,4.122641509,2.621827103,22.16981132,212,24,16,26,3.806603774,2.621827103,36.32075472,212,1,0.384160757,99.43853428,0.177304965,0,18,16,29,19,38,3.004716981,2.785327476,59.43396226,212,18,17,15,14,18,20,14,15,20,18,203,HQ-CWF,63,1
20211230-0901-mshank,Panther_Run,40.82841438,-77.41713399,2021,12,30,2.5,67.95692497,68.52060555,65.18367838,3.336927171,0.563680577,19,13,23,2.613636364,2.018765631,53.18181818,220,19,12,21,3.645454545,2.018765631,55.90909091,220,1,2.000882742,96.86626453,0.147123731,0.985728998,19,19,19,13,21,3.159090909,2.018765631,60.45454545,220,19,20,20,19,20,19,19,20,20,20,234,CWF,63,1
